100	0.000000	0.000000
1000	0.000000	0.000000
2000	0.000100	0.000200
3000	0.000000	0.000000
4000	0.000100	0.000200
5000	0.000100	0.000200
6000	0.000000	0.000000
7000	0.000100	0.000200
8000	0.000200	0.000245
9000	0.000000	0.000000
10000	0.000100	0.000200
20000	0.000500	0.000000
30000	0.000500	0.000000
40000	0.000801	0.000245
50000	0.001001	0.000001
