100	0.000000	0.000000
1000	0.000500	0.000316
2000	0.001609	0.000197
3000	0.003110	0.000370
4000	0.005817	0.000514
5000	0.009020	0.000547
6000	0.013108	0.000520
7000	0.017660	0.000500
8000	0.022240	0.000708
9000	0.028313	0.000570
10000	0.036454	0.000969
20000	0.147019	0.004098
30000	0.345182	0.001367
40000	0.740542	0.003963
50000	1.407097	0.014822
