100	0.000000	0.000000
1000	0.000200	0.000245
2000	0.000400	0.000200
3000	0.001009	0.000016
4000	0.001702	0.000245
5000	0.002833	0.000213
6000	0.004008	0.000459
7000	0.005311	0.000246
8000	0.007213	0.000402
9000	0.008717	0.000512
10000	0.010815	0.000226
20000	0.043626	0.000507
30000	0.100641	0.002180
40000	0.179119	0.004351
50000	0.276683	0.002825
