100	0.000304423	0.000136773
1000	0.0277345	0.00357124
2000	0.11219	0.00861495
3000	0.251806	0.0118106
4000	0.449812	0.0223096
5000	0.705243	0.0135166
6000	1.01404	0.0186227
7000	1.38019	0.0445377
8000	1.82705	0.0306124
9000	2.32103	0.0259159
10000	2.91639	0.031632
20000	11.9429	0.178401
30000	27.3559	0.246944
40000	48.3142	0.172722
50000	75.0381	0.257975
